filename,filepath,duration_sec,sample_rate_hz,snr_db,silence_ratio,overlap_ratio,overlap_segments,srmr,f0_mean_hz,f0_sd_hz,f0_min_hz,f0_max_hz,f0_range_hz,f0_range_st,f0_voiced_frac,hnr_db,shimmer_pct,jitter_local_pct,jitter_rap_pct,praat_pause_count,praat_pause_rate_per_min,praat_mean_pause_dur_sec,praat_total_pause_dur_sec,praat_pause_to_speech_ratio,praat_speaking_rate_syl_sec,praat_articulation_rate_syl_sec
260-123286-0018.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0018.flac,5.67,16000,32.59,0.127,0.3333,40000-80000,6.0633,136.88,43.92,79.09,430.15,351.06,29.32,0.4184,8.09,11.2566,3.6462,1.5743,3,31.746,0.498,1.494,0.2635,5.82,7.902
260-123286-0019.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0019.flac,11.905,16000,41.46,0.1768,0.1667,40000-80000,4.7735,137.93,53.13,82.77,499.83,417.06,31.13,0.4204,8.66,10.8088,3.1692,1.2849,7,35.279,0.5236,3.665,0.3079,4.704,7.0
260-123286-0020.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0020.flac,3.06,16000,78.0,0.4314,0.3333,40000-80000,5.3797,144.5,38.05,74.98,249.03,174.05,20.78,0.1914,8.11,11.2211,3.7548,1.4325,3,58.824,0.5667,1.7,0.5556,3.595,8.088
260-123286-0021.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0021.flac,2.55,16000,61.86,0.2706,0.3333,40000-80000,5.7362,129.15,19.08,88.78,184.77,95.99,12.69,0.2738,6.49,11.0827,2.9467,1.0531,2,47.059,0.507,1.014,0.3976,3.922,7.102
260-123286-0022.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0022.flac,3.235,16000,79.95,0.1589,0.3333,40000-80000,5.4792,146.99,52.02,76.39,471.22,394.83,31.5,0.4031,7.17,12.555,4.0194,1.6996,1,18.547,0.5295,0.5295,0.1637,5.564,7.5
260-123286-0023.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0023.flac,5.875,16000,28.68,0.0872,0.0,,6.0564,140.09,32.57,75.49,395.59,320.11,28.68,0.4555,9.41,9.3254,3.1916,1.3009,2,20.426,0.3767,0.7535,0.1283,5.957,7.125
260-123286-0024.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0024.flac,3.04,16000,47.34,0.198,0.3333,40000-80000,9.0799,198.66,64.59,105.69,407.19,301.5,23.35,0.5216,11.66,7.492,2.664,0.9813,1,19.737,0.576,0.576,0.1895,4.934,6.745
260-123286-0025.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0025.flac,9.205,16000,39.58,0.183,0.0,,4.7018,133.81,55.51,79.43,496.47,417.04,31.73,0.4482,8.7,11.6581,3.0149,1.3606,5,32.591,0.5002,2.501,0.2717,4.671,6.804
260-123286-0026.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0026.flac,6.94,16000,25.31,0.0736,0.0,,4.8243,151.51,73.87,76.27,499.62,423.36,32.54,0.4978,9.99,10.2334,3.2061,1.3561,1,8.646,0.4,0.4,0.0576,5.62,6.66
260-123286-0027.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0027.flac,7.17,16000,27.09,0.0544,0.0,,4.4019,149.85,64.68,76.63,486.95,410.31,32.01,0.4468,8.71,10.2773,3.6369,1.3577,1,8.368,0.368,0.368,0.0513,4.742,5.886
260-123286-0028.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0028.flac,7.465,16000,31.42,0.1048,0.0,,4.509,135.66,44.03,80.51,487.3,406.79,31.17,0.4657,9.38,9.937,3.3103,1.4811,3,24.113,0.5097,1.529,0.2048,5.224,6.828
260-123286-0029.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0029.flac,4.545,16000,35.99,0.1523,0.3333,40000-80000,5.4874,154.28,68.91,84.72,491.19,406.47,30.43,0.3437,8.02,10.6834,3.9133,1.9727,2,26.403,0.3925,0.785,0.1727,6.601,8.523
260-123286-0030.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0030.flac,7.53,16000,35.51,0.1554,0.3333,40000-80000,5.8827,150.37,80.09,75.03,499.73,424.7,32.83,0.504,9.38,11.6548,3.1562,1.287,4,31.873,0.3625,1.45,0.1926,5.578,7.192
260-123286-0031.flac,/content/data/LibriSpeech/test-clean/260/123286/260-123286-0031.flac,5.06,16000,79.4,0.2738,0.0,,4.5955,135.82,34.53,95.88,404.71,308.82,24.93,0.4235,9.75,9.7574,2.6467,1.1881,2,23.715,0.689,1.378,0.2723,4.348,6.366
260-123288-0000.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0000.flac,3.04,16000,62.16,0.3069,0.0,,3.9113,140.52,40.01,98.17,474.15,375.98,27.26,0.3721,10.96,7.929,2.9401,1.3101,2,39.474,0.52,1.04,0.3421,4.934,7.5
260-123288-0001.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0001.flac,5.08,16000,76.09,0.4024,0.3333,40000-80000,5.5173,129.61,28.57,81.15,178.84,97.69,13.68,0.3366,9.44,10.1314,3.6853,1.5587,4,47.244,0.59,2.36,0.4646,3.74,7.516
260-123288-0002.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0002.flac,7.25,16000,33.52,0.1162,0.0,,5.8305,140.9,52.62,76.84,476.78,399.94,31.6,0.5042,8.5,11.4347,3.6112,1.5415,3,24.828,0.4967,1.49,0.2055,5.655,7.259
260-123288-0003.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0003.flac,8.905,16000,30.33,0.1047,0.0,,5.0865,149.85,75.55,75.49,482.56,407.07,32.12,0.4408,7.73,11.2503,3.5413,1.4895,3,20.213,0.451,1.353,0.1519,6.064,7.688
260-123288-0004.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0004.flac,4.31,16000,76.69,0.4336,0.3333,40000-80000,2.742,199.99,125.25,93.21,462.27,369.05,27.72,0.257,7.03,12.2231,4.4066,1.76,3,41.763,0.593,1.779,0.4128,4.408,8.482
260-123288-0005.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0005.flac,12.55,16000,36.71,0.1316,0.0,,4.3163,147.49,71.3,76.02,498.31,422.29,32.55,0.4297,9.3,9.2501,4.079,1.9204,6,28.685,0.4543,2.726,0.2172,4.622,6.144
260-123288-0006.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0006.flac,4.88,16000,61.1,0.1852,0.3333,40000-80000,4.6524,124.27,20.81,76.51,180.52,104.01,14.86,0.3546,6.71,11.903,3.8769,1.7469,2,24.59,0.48,0.96,0.1967,5.943,7.398
260-123288-0007.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0007.flac,11.2,16000,30.51,0.1099,0.0,,4.3292,128.77,23.07,80.31,484.33,404.02,31.11,0.4548,9.75,9.7444,2.7526,1.1299,4,21.429,0.428,1.712,0.1529,5.179,6.688
260-123288-0008.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0008.flac,5.515,16000,32.02,0.0656,0.0,,5.5496,155.88,58.77,86.5,492.98,406.47,30.13,0.5547,10.19,8.9921,2.4577,0.9981,3,32.638,0.4285,1.2855,0.2331,5.077,6.917
260-123288-0009.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0009.flac,3.435,16000,51.98,0.2105,0.3333,40000-80000,10.148,197.55,47.82,100.24,491.05,390.82,27.51,0.4735,10.07,9.2709,2.7395,1.0226,1,17.467,0.6135,0.6135,0.1786,5.531,7.469
260-123288-0010.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0010.flac,9.995,16000,30.39,0.1021,0.0,,3.9745,129.16,60.23,75.42,490.58,415.16,32.42,0.5181,8.65,10.4577,2.8156,1.1943,2,12.006,0.5308,1.0615,0.1062,5.803,6.931
260-123288-0011.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0011.flac,8.98,16000,30.76,0.1003,0.0,,5.4622,143.21,46.17,76.84,487.95,411.12,32.0,0.4268,8.44,9.273,3.5092,1.542,4,26.726,0.465,1.86,0.2071,4.788,6.384
260-123288-0012.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0012.flac,3.545,16000,61.49,0.2881,0.3333,40000-80000,9.2947,185.95,44.4,107.16,253.03,145.86,14.87,0.5271,10.62,11.2279,2.675,0.9877,2,33.85,0.5463,1.0925,0.3082,4.231,6.51
260-123288-0013.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0013.flac,11.385,16000,26.16,0.0554,0.0,,4.6552,142.0,60.54,78.66,499.79,421.13,32.01,0.5031,8.72,10.7418,3.3361,1.4684,4,21.08,0.3651,1.4605,0.1283,5.446,6.704
260-123288-0014.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0014.flac,1.805,16000,41.27,0.2167,0.3333,40000-80000,3.3518,120.54,19.94,75.65,183.0,107.35,15.29,0.4689,10.29,7.3396,2.5294,0.9042,1,33.241,0.5345,0.5345,0.2961,3.878,6.341
260-123288-0015.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0015.flac,21.185,16000,40.95,0.1431,0.0556,40000-80000,5.0794,139.77,52.48,75.28,480.12,404.85,32.08,0.4563,9.48,10.6909,3.2331,1.4013,9,25.49,0.5654,5.089,0.2402,5.287,7.099
260-123288-0016.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0016.flac,4.865,16000,48.98,0.2222,0.0,,4.4742,149.54,84.61,82.42,493.56,411.14,30.99,0.4928,10.09,10.3902,3.9896,1.8819,2,24.666,0.6882,1.3765,0.2829,5.139,7.585
260-123288-0017.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0017.flac,5.225,16000,32.92,0.1379,0.0,,7.4309,163.66,57.59,109.58,447.6,338.02,24.36,0.4933,10.24,10.9783,3.2236,1.3644,2,22.967,0.4022,0.8045,0.154,5.359,7.114
260-123288-0018.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0018.flac,3.245,16000,24.23,0.1019,0.0,,4.88,135.42,12.36,87.91,153.38,65.47,9.64,0.5078,11.13,7.0686,1.962,0.8633,0,0.0,0.0,0.0,0.0,4.622,5.682
260-123288-0019.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0019.flac,2.955,16000,79.57,0.1837,0.0,,5.1525,136.04,42.58,95.21,490.93,395.72,28.4,0.5308,12.3,7.8415,2.1548,0.9345,1,20.305,0.5495,0.5495,0.186,4.738,6.481
260-123288-0020.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0020.flac,2.9,16000,48.01,0.1458,0.0,,5.0243,137.35,40.42,106.59,462.57,355.98,25.41,0.5192,8.92,10.5248,2.9958,1.2087,2,41.379,0.362,0.724,0.2497,5.517,7.353
260-123288-0021.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0021.flac,2.71,16000,47.16,0.1667,0.0,,2.7524,123.99,11.31,102.64,167.25,64.61,8.45,0.5149,11.4,8.6978,2.4085,1.1405,1,22.14,0.579,0.579,0.2137,3.69,5.297
260-123288-0022.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0022.flac,3.705,16000,47.01,0.2276,0.0,,3.7749,131.13,43.28,77.45,484.53,407.08,31.74,0.4932,10.98,8.4357,2.1259,0.8762,1,16.194,0.5485,0.5485,0.148,4.858,6.657
260-123288-0023.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0023.flac,2.385,16000,79.27,0.3038,0.0,,3.8133,127.79,16.12,88.63,179.15,90.52,12.18,0.3234,10.42,6.5469,2.9035,1.2828,2,50.314,0.5365,1.073,0.4499,4.193,7.622
260-123288-0024.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0024.flac,14.595,16000,26.78,0.0823,0.1111,320000-120000,4.1185,136.47,60.61,76.25,481.5,405.25,31.91,0.5364,9.28,9.9252,3.1728,1.2715,6,24.666,0.4218,2.531,0.1734,5.481,6.766
260-123288-0025.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0025.flac,13.445,16000,36.29,0.1406,0.1111,320000-120000,5.0133,140.93,62.81,75.65,495.36,419.71,32.53,0.5347,9.69,9.5212,2.8627,1.1302,5,22.313,0.5221,2.6105,0.1942,4.983,6.636
260-123288-0026.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0026.flac,16.04,16000,31.92,0.0993,0.0,,5.3949,152.64,71.19,75.25,497.87,422.63,32.71,0.5734,10.4,10.0782,3.0878,1.2718,5,18.703,0.432,2.16,0.1347,4.988,6.12
260-123288-0027.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0027.flac,6.305,16000,38.49,0.1667,0.0,,5.6809,143.76,56.72,81.44,463.49,382.05,30.1,0.4848,10.22,10.0238,2.7144,1.0482,4,38.065,0.4562,1.825,0.2895,4.282,6.027
260-123288-0028.flac,/content/data/LibriSpeech/test-clean/260/123288/260-123288-0028.flac,2.61,16000,59.81,0.2529,0.0,,5.8834,135.88,57.89,87.96,489.64,401.67,29.72,0.3953,8.91,9.603,2.7405,1.0798,2,45.977,0.377,0.754,0.2889,4.598,6.466
260-123440-0000.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0000.flac,2.165,16000,33.59,0.1806,0.3333,40000-80000,3.592,196.4,108.54,75.69,485.26,409.57,32.17,0.4366,7.79,12.4439,4.6748,2.0669,1,27.714,0.3545,0.3545,0.1637,5.543,7.653
260-123440-0001.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0001.flac,1.74,16000,80.12,0.3966,0.3333,40000-80000,4.7578,181.35,94.71,76.74,488.62,411.88,32.05,0.2865,8.86,11.4422,4.6861,1.7216,1,34.483,0.566,0.566,0.3253,4.023,7.543
260-123440-0002.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0002.flac,14.715,16000,38.59,0.1776,0.1111,40000-80000,6.3177,162.54,59.36,75.73,448.58,372.84,30.8,0.4469,9.51,9.4584,3.5534,1.4607,6,24.465,0.5262,3.1575,0.2146,4.893,6.569
260-123440-0003.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0003.flac,3.585,16000,30.17,0.1092,0.0,,6.6784,166.69,63.29,75.31,408.82,333.51,29.29,0.5296,10.51,10.7475,2.9895,1.1286,1,16.736,0.3045,0.3045,0.0849,5.858,7.5
260-123440-0004.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0004.flac,12.02,16000,36.8,0.1775,0.1667,40000-80000,5.6309,177.99,68.52,75.39,452.89,377.5,31.04,0.4721,10.36,8.256,3.099,1.2941,4,19.967,0.5525,2.21,0.1839,4.908,6.38
260-123440-0005.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0005.flac,3.105,16000,33.45,0.1165,0.0,,9.3221,200.93,58.21,96.5,455.34,358.83,26.86,0.5309,11.78,9.1917,3.0619,1.4244,0,0.0,0.0,0.0,0.0,5.153,6.711
260-123440-0006.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0006.flac,2.715,16000,23.6,0.0889,0.0,,7.9012,169.7,56.67,78.56,345.79,267.23,25.66,0.6045,12.93,9.3375,2.9999,1.1103,1,22.099,0.3095,0.3095,0.114,6.262,8.569
260-123440-0007.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0007.flac,3.385,16000,28.95,0.1339,0.3333,40000-80000,6.3583,197.52,71.4,107.86,494.81,386.96,26.37,0.5821,12.6,8.0146,2.8541,1.1534,1,17.725,0.3405,0.3405,0.1006,5.022,6.25
260-123440-0008.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0008.flac,3.745,16000,26.17,0.0645,0.0,,8.5918,178.87,62.52,75.36,496.45,421.09,32.64,0.593,11.88,7.7719,3.3648,1.6698,2,32.043,0.3525,0.705,0.1883,5.607,6.908
260-123440-0009.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0009.flac,3.115,16000,34.36,0.165,0.3333,40000-80000,10.426,237.79,62.63,78.43,450.19,371.76,30.25,0.5,11.93,9.7498,2.3192,1.0146,2,38.523,0.3895,0.779,0.2501,5.778,7.705
260-123440-0010.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0010.flac,8.315,16000,16.31,0.0361,0.0,,5.9072,198.96,67.26,76.97,400.7,323.73,28.56,0.5906,12.0,10.2709,3.1235,1.4151,1,7.216,0.4695,0.4695,0.0565,6.494,7.258
260-123440-0011.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0011.flac,4.87,16000,32.02,0.0988,0.0,,9.2446,198.71,59.82,75.94,473.73,397.79,31.69,0.6364,13.22,7.9673,2.8963,1.444,1,12.32,0.352,0.352,0.0723,4.517,5.522
260-123440-0012.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0012.flac,5.245,16000,22.22,0.069,0.0,,9.107,246.45,83.37,95.13,489.45,394.32,28.36,0.6238,14.95,7.8271,2.3727,1.0027,1,11.439,0.352,0.352,0.0671,5.529,6.473
260-123440-0013.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0013.flac,3.475,16000,27.17,0.1043,0.0,,8.6019,213.76,61.49,79.03,471.9,392.87,30.94,0.6657,14.31,7.6176,2.6336,1.2893,1,17.266,0.3375,0.3375,0.0971,5.18,6.356
260-123440-0014.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0014.flac,3.815,16000,42.44,0.2205,0.3333,40000-80000,7.4636,244.94,102.71,75.07,499.88,424.81,32.82,0.4312,10.22,10.2499,3.0353,1.2714,2,31.455,0.3635,0.727,0.1906,4.98,6.786
260-123440-0015.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0015.flac,6.2,16000,30.35,0.0631,0.0,,6.2291,168.63,59.14,83.39,391.29,307.9,26.76,0.4489,8.28,10.7942,3.3002,1.4177,3,29.032,0.4133,1.24,0.2,6.129,7.661
260-123440-0016.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0016.flac,4.895,16000,29.24,0.0245,0.0,,8.0406,204.56,68.7,75.79,498.32,422.53,32.6,0.5679,12.21,7.7992,2.6493,1.1517,1,12.257,0.4075,0.4075,0.0832,5.516,6.67
260-123440-0017.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0017.flac,3.07,16000,21.43,0.1373,0.0,,6.812,157.33,64.15,75.61,470.45,394.83,31.65,0.4178,7.8,11.9949,5.0432,2.0176,0,0.0,0.0,0.0,0.0,4.886,6.51
260-123440-0018.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0018.flac,3.64,16000,41.34,0.1901,0.0,,11.1936,214.31,44.41,79.54,284.09,204.55,22.04,0.5512,13.54,7.1393,1.6847,0.7172,1,16.484,0.564,0.564,0.1549,4.945,6.579
260-123440-0019.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,6.63,16000,24.11,0.0724,0.0,,6.9689,172.36,73.58,75.12,472.26,397.13,31.83,0.4258,8.66,11.0875,3.5211,1.5372,3,27.149,0.3903,1.171,0.1766,5.128,6.746
260-123440-0020.flac,/content/data/LibriSpeech/test-clean/260/123440/260-123440-0020.flac,4.995,16000,36.32,0.1687,0.3333,40000-80000,8.062,192.19,78.15,75.52,476.45,400.94,31.89,0.498,11.58,8.9169,3.7141,1.3137,1,12.012,0.672,0.672,0.1345,5.005,7.135
2830-3979-0000.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,6.12,16000,27.92,0.0,0.0,,8.4036,139.56,20.89,79.31,221.07,141.76,17.75,0.514,12.73,10.0899,2.5486,0.9808,2,19.608,0.602,1.204,0.1967,5.229,7.092
2830-3979-0001.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0001.flac,16.125,16000,28.07,0.0037,0.0833,40000-80000,7.3937,153.8,39.81,76.45,483.55,407.1,31.93,0.4997,11.96,9.4692,2.7003,1.0932,7,26.046,0.6053,4.2371,0.2628,5.147,7.135
2830-3979-0002.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0002.flac,4.315,16000,26.24,0.0,0.0,,6.8631,157.09,46.46,105.81,446.38,340.57,24.92,0.3388,10.26,10.3571,2.4678,1.0625,3,41.715,0.537,1.611,0.3733,4.635,7.396
2830-3979-0003.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0003.flac,8.085,16000,27.76,0.0,0.0,,6.4667,142.25,45.46,103.45,468.04,364.59,26.13,0.4683,10.81,10.1439,3.2521,1.3655,4,29.685,0.4493,1.797,0.2223,6.061,7.955
2830-3979-0004.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0004.flac,1.945,16000,26.63,0.0,0.3333,40000-80000,5.3167,160.49,81.32,106.28,472.45,366.17,25.83,0.3717,11.1,11.9126,4.3502,2.0312,2,61.697,0.4285,0.857,0.4406,3.085,5.515
2830-3979-0005.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0005.flac,2.105,16000,30.17,0.0,0.3333,40000-80000,8.5232,152.38,33.28,106.18,248.85,142.67,14.75,0.401,9.87,12.7625,3.7406,1.7001,2,57.007,0.4365,0.873,0.4147,4.276,7.305
2830-3979-0006.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0006.flac,4.55,16000,29.62,0.0,0.3333,40000-80000,6.4121,131.6,24.45,84.61,218.0,133.38,16.38,0.5477,10.48,9.876,2.8727,1.3458,2,26.374,0.563,1.126,0.2475,5.934,7.886
2830-3979-0007.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0007.flac,14.675,16000,28.22,0.0,0.2222,40000-80000;280000-320000,7.9221,146.06,30.09,76.71,396.0,319.3,28.42,0.4638,11.14,9.4856,2.8353,1.1822,7,28.62,0.5879,4.115,0.2804,5.179,7.761
2830-3979-0008.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0008.flac,9.44,16000,27.43,0.0,0.3333,40000-80000,6.5852,139.78,30.87,108.42,454.01,345.59,24.79,0.4708,12.38,9.1555,2.8043,1.2411,4,25.424,0.464,1.856,0.1966,6.462,8.626
2830-3979-0009.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0009.flac,8.35,16000,25.89,0.0,0.0,,7.4213,129.5,15.6,105.5,170.4,64.9,8.3,0.4904,9.96,12.7996,2.8095,1.3386,3,21.557,0.4153,1.246,0.1492,6.347,7.963
2830-3979-0010.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0010.flac,3.36,16000,27.24,0.0089,0.0,,9.4264,152.17,75.99,104.78,487.45,382.67,26.61,0.3934,10.53,12.7671,3.4772,1.5866,2,35.714,0.536,1.072,0.319,4.762,6.993
2830-3979-0011.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0011.flac,9.45,16000,28.75,0.0063,0.0,,6.4721,132.8,17.98,98.93,199.11,100.18,12.11,0.3896,10.69,9.2036,2.6762,1.1508,5,31.746,0.6676,3.338,0.3532,4.021,6.944
2830-3979-0012.flac,/content/data/LibriSpeech/test-clean/2830/3979/2830-3979-0012.flac,3.625,16000,34.03,0.0167,0.0,,4.7738,125.37,14.65,92.06,160.58,68.52,9.63,0.5237,13.84,7.8354,2.3303,1.1903,2,33.103,0.4925,0.985,0.2717,3.862,5.872
2830-3980-0000.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0000.flac,3.73,16000,33.66,0.129,0.3333,40000-80000,6.3726,136.13,33.92,88.42,318.42,230.01,22.18,0.5838,13.02,11.1388,2.5889,1.0822,1,16.086,0.561,0.561,0.1504,4.021,5.18
2830-3980-0001.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0001.flac,3.945,16000,29.69,0.1298,0.3333,40000-80000,6.616,139.47,39.21,91.07,448.58,357.51,27.6,0.5115,10.15,9.995,2.9643,1.0715,1,15.209,0.352,0.352,0.0892,5.323,7.133
2830-3980-0002.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0002.flac,2.025,16000,28.13,0.1343,0.0,,5.4609,156.35,75.42,97.48,449.29,351.82,26.45,0.4171,9.87,10.3908,3.1946,1.3541,0,0.0,0.0,0.0,0.0,5.926,8.427
2830-3980-0003.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0003.flac,2.48,16000,35.85,0.1463,0.0,,6.563,124.99,18.19,78.77,170.0,91.24,13.32,0.4204,12.71,8.0318,2.6078,0.9268,2,48.387,0.4,0.8,0.3226,4.032,5.952
2830-3980-0004.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0004.flac,3.81,16000,35.01,0.2126,0.0,,5.3828,131.02,22.81,97.46,197.5,100.04,12.23,0.4656,11.25,10.339,3.3029,1.6169,2,31.496,0.425,0.85,0.2231,5.512,7.5
2830-3980-0005.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0005.flac,6.45,16000,25.15,0.0744,0.0,,5.7915,153.72,43.94,81.99,433.02,351.03,28.81,0.4891,10.35,9.5383,3.4924,1.431,3,27.907,0.502,1.506,0.2335,6.047,7.888
2830-3980-0006.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0006.flac,6.41,16000,34.18,0.1455,0.0,,8.5635,137.85,38.97,103.06,470.58,367.52,26.29,0.4373,11.81,10.5279,2.5674,1.0764,3,28.081,0.5633,1.69,0.2637,5.772,8.379
2830-3980-0007.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0007.flac,10.19,16000,33.39,0.1032,0.0,,6.7089,138.77,28.44,79.16,443.09,363.93,29.82,0.5226,11.17,10.6798,2.8033,1.2683,5,29.441,0.4508,2.254,0.2212,5.397,7.283
2830-3980-0008.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0008.flac,4.84,16000,32.41,0.0559,0.0,,7.9925,137.35,42.81,96.88,427.22,330.34,25.69,0.4304,10.0,9.6662,2.8265,1.106,2,24.793,0.426,0.852,0.176,4.752,6.475
2830-3980-0009.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0009.flac,3.885,16000,32.69,0.0698,0.0,,5.371,139.48,48.94,95.91,425.42,329.51,25.79,0.374,11.33,9.9439,2.7136,1.0597,2,30.888,0.4832,0.9665,0.2488,4.376,7.328
2830-3980-0010.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0010.flac,6.525,16000,23.54,0.0,0.3333,40000-80000,6.5652,139.7,27.43,74.96,268.82,193.86,22.11,0.4946,9.26,11.3525,3.4649,1.7371,3,27.586,0.3883,1.165,0.1785,5.67,7.072
2830-3980-0011.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0011.flac,5.525,16000,25.8,0.0,0.3333,40000-80000,4.9345,141.96,42.24,86.07,426.89,340.82,27.72,0.5501,10.01,9.0473,3.1651,1.4659,2,21.719,0.4505,0.901,0.1631,5.068,6.341
2830-3980-0012.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0012.flac,3.42,16000,25.68,0.0,0.3333,40000-80000,6.3826,136.3,53.5,107.4,491.96,384.56,26.35,0.4159,9.2,8.8478,3.5183,1.5944,2,35.088,0.438,0.876,0.2561,5.263,7.401
2830-3980-0013.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0013.flac,4.145,16000,11.6,0.0,0.3333,40000-80000,5.6462,149.77,64.27,76.54,486.64,410.1,32.02,0.3041,5.58,20.9927,2.2246,0.8455,0,0.0,0.0,0.0,0.0,5.308,5.308
2830-3980-0014.flac,/content/data/LibriSpeech/test-clean/2830/3980/2830-3980-0014.flac,2.525,16000,12.58,0.0,0.0,,6.335,143.25,26.4,114.28,198.38,84.11,9.55,0.3052,5.33,16.926,1.928,0.6644,0,0.0,0.0,0.0,0.0,4.356,4.356
